L,method,budget,anchor_idx,anchor_offset,nll,ppl,kept_mean,kept_min,kept_max,seconds
8192,normkv,0.05,19,266708,2.302124,9.995386,410.00,410,410,0.92
8192,normkv,0.1,19,266708,2.266644,9.646976,819.00,819,819,0.93
8192,normkv,0.2,19,266708,2.232106,9.319474,1638.00,1638,1638,0.94
8192,normkv,0.5,19,266708,2.167460,8.736066,4096.00,4096,4096,0.99
8192,tova,0.05,19,266708,2.215233,9.163540,410.00,410,410,0.95
8192,tova,0.1,19,266708,2.161821,8.686945,819.00,819,819,0.95
8192,tova,0.2,19,266708,2.149973,8.584630,1638.00,1638,1638,0.96
8192,tova,0.5,19,266708,2.138160,8.483815,4096.00,4096,4096,1.00
8192,random,0.05,19,266708,6.061379,428.966760,410.00,410,410,0.92
8192,random,0.1,19,266708,5.648088,283.748278,819.00,819,819,0.93
8192,random,0.2,19,266708,5.947748,382.889987,1638.00,1638,1638,0.94
8192,random,0.5,19,266708,5.357724,212.241274,4096.00,4096,4096,0.98
8192,full,1.0,19,266708,2.140474,8.503466,8192.00,8192,8192,1.04
